Nenê;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Roberto;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Wagner;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Wesley;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Thiago Mendes;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
Eduardo;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Júnior de Barros;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Cássio;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
Douglas Grolli;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;
Matías Rodríguez;Grêmio;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Bobô;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Ricardo Silva;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Fernando Prass;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;
Eltinho;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Seymour;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Marcos Aurélio;Outros;Outros;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;
Guilherme Parede;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;
Doriva;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;Outros;Outros;Outros;Outros;Outros;
Caju;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;
Henrique Mattos;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;
Cássio;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Thiago Heleno;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;
Nirley;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;
Werley;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;Santos;
Everton Silva;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Ganso;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
Bruno;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
Fagner;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
Rhodolfo;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Felipe Saturnino;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Túlio de Melo;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
Adryelson;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;Sport;
Ricardo Bueno;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;Joinville;
Lula;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Diego Ivo;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;
Victor Ramos;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;
Fábio Ferreira;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;
Uelliton;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Welinton;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Diego Cavalieri;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;
Rafael Toloi;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
Thiago Santana;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;Figueirense;
Valdivia;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Palmeiras;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Marcos Rocha;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;Atlético-MG;
Gil;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
João Paulo;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;Chapecoense;
Pierre;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;Fluminense;
Paulo Otávio;Coritiba;Coritiba;Coritiba;Coritiba;Coritiba;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Guilherme Andrade;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Tinga;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;Avaí;
Pablo;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Nei;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;Vasco;
Junio ;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Carlinhos;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
Leandrinho;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;Ponte Preta;
Valmir Lucas;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Léo;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;
Tiago;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;Grêmio;
Raul Cabral;Avaí;Avaí;Avaí;Avaí;Avaí;
Jacsson;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;Internacional;
Péricles;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Matheus Alves;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;Goiás;
Cristian Rodríguez;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;Outros;
Matheus Cassini;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;Corinthians;
Giovanni;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;Atlético-PR;
Lyanco;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;São Paulo;
